Product Code,Product Label,"UAE export to mexico Value in 2022, USD thousands","Mexico Share in United Arab Emirates's exports, %",Equivalent ad valorem tariff faced by United Arab Emirates,UAE to mexico Quantity exported in 2022 ,Quantity unit ,Unit value (USD/unit) ,Number of non-tariff requirements faced by United Arab Emirates ,"mexico import from world Value in 2022, USD thousand ","Annual growthmexico import from world in value between 2018-2022, %, p.a. ","Share in world imports mexico to world, % ",Quantity exported from mexico to world in 2022 ,Quantity unit ,Unit value (USD/unit) ,"UAE Export to world Value in 2022, USD thousand ","Annual growth in value between 2018-2022, %, p.a. ","Share in world exports, % ",Quantity exported from uae to world in 2022 ,Quantity unit ,Unit value (USD/unit) ,"Estimation of untapped potential trade, USD thousand"
521142,"Denim, containing predominantly, but < 85% cotton by weight, mixed principally or solely with . . .", , ,10, , , ,4,"118,375",20,7,"13,530",Tons,"8,749","4,042","1,453",0,"3,701",Tons,"5,343",32
521149,"Woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, mixed principally . . .", , ,10, , , ,1,"38,400",19,12,"2,040",Tons,"18,824",46,78,0,"1,666",Tons,"5,114",20
521151,"Plain woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, mixed . . .", , ,10, , , ,1,9,-68,0,1, ,"9,000",2,-36,0,42, ,"10,262",
521159,"Woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, mixed principally . . .", , ,10, , , ,2,99,-49,0,0, , ,21,1,0,0, , ,
521211,"Woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, other than those . . .", , , , , , ,,0, ,0, , , ,17,-40,0,0, , ,
521212,"Woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, other than those . . .", , , , , , ,,0, ,0, , , ,5,-29,0,102, ,"5,902",
521213,"Woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, other than those . . .", , , , , , ,,0, ,0, , , ,23,4,0,84, ,"12,440",-
521214,"Woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, other than those . . .", , , , , , ,,0, ,0, , , ,1,-2,0,2, ,"41,000",
521215,"Woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, other than those . . .", , , , , , ,,0, ,0, , , ,10,-20,0,148, ,"18,932",
521222,"Woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, other than those . . .", , , , , , ,,0, ,0, , , ,4, ,0,13, ,"7,154",
521223,"Woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, other than those . . .", , ,10, , , ,1,33,-55,0,2, ,"16,500",16,5,0,11, ,"16,091",
521224,"Woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, other than those . . .", ,0,10, , , ,2,51,-58,0,2, ,"25,500", , , ,1, ,"283,000",
521225,"Woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, other than those . . .", , , , , , ,,0, ,0, , , ,120,6,0,0, , ,
530110,"Flax, raw or retted", , , , , , ,,0, ,0, , , ,1, ,0,10, ,"3,200",
530129,"Flax, hackled or otherwise processed, but not spun (excl. broken, scutched and retted flax)", , , , , , ,,0, ,0, , , ,11,162,0,8, ,"202,875",
530290,"True hemp ""Cannabis sativa L."", processed but not spun; tow and waste of hemp, incl. yarn waste . . .", , , , , , ,,0, ,0, , , ,5, ,0,0, , ,
530310,"Jute and other textile bast fibres, raw or retted (excl. flax, true hemp and ramie)", , , , , , ,,0, ,0, , , ,6,-24,0,166, ,"1,458",
530390,"Jute and other textile bast fibres, processed but not spun; tow and waste of such fibres, incl. . . .", , , , , , ,,0, ,0, , , ,40,55,0,69, ,"1,870",
530500,"Coconut, abaca ""Manila hemp or Musa textilis Nee"", ramie, agave and other vegetable textile . . .", , ,0, , , ,8,"12,441",-19,2,"12,107",Tons,"1,028",7,-19,0,"27,387",Tons,265,
530610,Single flax yarn, , , , , , ,,0, ,0, , , ,3, ,0,0, , ,
530890,"Yarn of vegetable textile fibres (excl. flax yarn, yarn of jute or of other textile bast fibres . . .", , ,3, , , ,3,"1,230",-61,1,383, ,"3,211",1,21,0,807, ,"1,732",
530911,"Woven fabrics of flax, containing >= 85% flax by weight, unbleached or bleached", ,0,10, , , ,1,"2,051",-1,1,113, ,"18,150", , , ,24, ,"14,667",
530919,"Woven fabrics of flax, containing >= 85% flax by weight, dyed, made of yarn of different colours, . . .", , ,10, , , ,1,"3,925",-8,1,112, ,"35,045",70,46,0,0, , ,-
530921,"Woven fabrics of flax, containing predominantly, but < 85% flax by weight, unbleached or bleached", ,0,10, , , ,1,39,-59,0,3, ,"13,000", , , ,13, ,"12,692",
530929,"Woven fabrics of flax, containing predominantly, but < 85% flax by weight, dyed, made of yarn . . .", , ,10, , , ,1,"1,610",-18,0,54, ,"29,815",4,-14,0,0, , ,-
531010,"Woven fabrics of jute or of other textile bast fibres of heading 5303, unbleached", , ,10, , , ,1,59,-48,0,22, ,"2,682",67,43,0,608, ,"4,201",-
531090,"Woven fabrics of jute or of other textile bast fibres of heading 5303, bleached, dyed, made . . .", , ,10, , , ,1,2,-69,0,0, , ,1,21,0,"5,976", ,268,-
531100,Woven fabrics of other vegetable textile fibres; woven fabrics of paper yarn (excl. those of . . ., , ,10, , , ,2,"1,476",0,1,0,No quantity, ,185,30,0,0,No quantity, ,-
540110,"Sewing thread of synthetic filaments, whether or not put up for retail sale", , ,10, , , ,1,"48,539",-11,5,"3,091",Tons,"15,703",384,11,0,"1,196",Tons,"6,742",4
540120,"Sewing thread of artificial filaments, whether or not put up for retail sale", , ,10, , , ,1,355,-24,0,18,Tons,"19,722",53,8,0,432,Tons,"8,836",-
540211,High-tenacity filament yarn of aramids (excl. sewing thread and yarn put up for retail sale), ,0,0, , , ,1,"36,771",4,3,"1,452",Tons,"25,324", , , ,11,Tons,"33,455",
540219,"High-tenacity filament yarn of nylon or other polyamides (excl. sewing thread, yarn put up . . .", , ,5, , , ,2,"29,869",-7,2,"4,784",Tons,"6,244",2,-51,0,"3,172",Tons,"3,622",
540220,High-tenacity filament yarn of polyesters (excl. that put up for retail sale), , ,5, , , ,2,"48,387",1,2,"14,678",Tons,"3,297",110,-14,0,"6,694",Tons,"1,553",2
540231,"Textured filament yarn of nylon or other polyamides, with a linear density of <= 50 tex per . . .", ,0,5, , , ,1,"18,219",-10,2,"4,384",Tons,"4,156", , , ,"1,044",Tons,"4,427",
540232,"Textured filament yarn of nylon or other polyamides, with a linear density of > 50 tex per . . .", , ,5, , , ,1,"12,039",-3,1,"1,879", ,"6,407","1,235",95,0,255, ,"4,510",1
540233,Textured filament yarn of polyester (excl. that put up for retail sale), , ,5, , , ,1,"180,889",4,3,"79,271",Tons,"2,282","1,441",41,0,"13,521",Tons,"2,119",7
540234,Textured synthetic filament yarn of polypropylene (excl. sewing thread and yarn put up for . . ., , ,0, , , ,1,"1,512",-19,1,350,Tons,"4,320",533,7,0,133,Tons,"2,526",
540239,"Textured synthetic filament yarn (excl. sewing thread, yarn put up for retail sale and textured . . .", , ,0, , , ,2,"1,887",-21,3,553, ,"3,412",31,-49,0,224, ,"2,415",
540244,"Synthetic filament elastomeric yarn, single, untwisted or with a twist of <= 50 turns per metre . . .", , ,3, , , ,2,"26,480",2,1,"2,930",Tons,"9,038",60,275,0,725,Tons,"7,710",
540245,"Filament yarn of nylon or other polyamides, incl. monofilament of < 67 decitex, single, untwisted . . .", , ,4, , , ,5,"10,130",-16,1,"1,921",Tons,"5,273",1,-50,0,138,Tons,"3,558",
540246,"Filament yarn of polyester, incl. monofilament of < 67 decitex, single, untwisted or with a . . .", , ,5, , , ,1,"2,346",-28,0,976,Tons,"2,404",399, ,0,"3,226",Tons,"1,120",
540247,"Filament yarn of polyester, incl. monofilament of < 67 decitex, single, untwisted or with a . . .", ,0,5, , , ,3,"17,058",-9,1,"7,448",Tons,"2,290", , , ,"6,329",Tons,"1,577",
540248,"Filament yarn of polypropylene, incl. monofilament of < 67 decitex, single, untwisted or with . . .", , ,0, , , ,3,"6,633",-3,5,"2,715", ,"2,443",436,-30,0,375, ,"1,803",
540249,"Synthetic filament yarn, incl. synthetic monofilament of < 67 decitex, single, untwisted or . . .", , ,2, , , ,6,"1,739",-11,0,266, ,"6,538",274,-6,0,95, ,"2,126",
540251,"Filament yarn of nylon or other polyamides, incl. monofilament of < 67 decitex, single, with . . .", , ,0, , , ,2,266,-41,0,47, ,"5,660",4, ,0,16, ,"4,250",1
540252,"Filament yarn of polyester, incl. monofilament of < 67 decitex, single, with a twist of > 50 . . .", ,0,5, , , ,3,"2,143",-3,1,"1,036", ,"2,069", , , ,88, ,"3,636",
540259,"Synthetic filament yarn, incl. synthetic monofilament of < 67 decitex, single, with a twist . . .", , ,0, , , ,6,12,-49,0,0, , ,2,-28,0,1, ,"7,000",
540261,"Multiple ""folded"" or cabled filament yarn of nylon or other polyamides, incl. monofilament . . .", , ,0, , , ,2,"1,129",-2,0,67,Tons,"16,851",123,-23,0,485,Tons,"5,715",1
540262,"Multiple ""folded"" or cabled filament yarn of polyester, incl. monofilament of < 67 decitex . . .", , ,5, , , ,2,"8,230",9,2,"1,294",Tons,"6,360",23,-24,0,822,Tons,"3,039",1
540263,"Multiple ""folded"" or cabled filament yarn of polypropylene, incl. monofilament of < 67 decitex . . .", , , , , , ,,0, ,0, , , ,37,-64,0,537, ,"2,603",
540269,"Multiple ""folded"" or cabled synthetic filament yarn, incl. synthetic monofilament of < 67 decitex . . .", , ,0, , , ,6,"4,995",-7,3,386, ,"12,940",506,35,0,65, ,"5,446",
540310,High-tenacity yarn of viscose rayon filament (excl. sewing thread and yarn put up for retail . . ., ,0,0, , , ,1,152,-43,0,14, ,"10,857", , , ,265, ,"5,494",
540331,"Yarn of viscose rayon filament, incl. monofilament of < 67 decitex, single, untwisted or with . . .", ,0,0, , , ,2,113,-64,0,18, ,"6,278", , , ,375, ,"6,472",
540332,"Yarn of viscose rayon filament, incl. monofilament of < 67 decitex, single, with a twist of . . .", , , , , , ,,0, ,0, , , ,109, ,1,652, ,"4,635",
540333,"Filament yarn of cellulose acetate, incl. monofilament of < 67 decitex, single (excl. sewing . . .", , , , , , ,,0, ,0, , , ,258, ,0,"2,142", ,"4,541",
540339,"Artificial filament yarn, incl. artificial monofilament of < 67 decitex, single (excl. sewing . . .", , , , , , ,,0, ,0, , , ,5, ,0,0, , ,
540341,"Multiple ""folded"" or cabled filament yarn of viscose rayon, incl. monofilament of < 67 decitex . . .", ,0,0, , , ,2,802,-36,1,129, ,"6,217", , , ,12, ,"8,250",
540411,Elastomeric monofilament of >= 67 decitex and with a cross sectional dimension of <= 1 mm, , ,3, , , ,2,"1,527",-7,2,106, ,"14,406",2, ,0,17, ,"6,412",
540412,Polypropylene monofilament of >= 67 decitex and with a cross sectional dimension of <= 1 mm . . ., , ,0, , , ,2,"3,477",37,4,106,Tons,"32,802",28,-73,0,13,Tons,"4,231",
540419,Synthetic monofilament of >= 67 decitex and with a cross sectional dimension of <= 1 mm (excl. . . ., , ,0, , , ,4,"82,424",9,9,"13,065",Tons,"6,309","2,580",-2,0,307,Tons,"23,186",
540490,"Strip and the like, e.g. artificial straw, of synthetic textile material, with an apparent . . .", , ,5, , , ,1,"3,291",-17,0,292, ,"11,271","103,140",-1,14,"1,035", ,"2,653",-
540500,Artificial monofilament of >= 67 decitex and with a cross sectional dimension of <= 1 mm; strip . . ., , , , , , ,,0, ,0, , , ,149,-53,1,0, , ,
540600,"Man-made filament yarn, put up for retail sale (excl. sewing thread)", , ,6, , , ,5,0, ,0, ,Tons, ,2,16,0,52,Tons,"4,500",
540710,"Woven fabrics of high-tenacity yarn, nylon, other polyamides or polyesters, incl. monofilament . . .", , ,10, , , ,3,"55,898",-10,3,0,Tons, ,601,4,0,0,Tons, ,193
540720,"Woven fabrics of strip or the like, of synthetic filament, incl. monofilament of >= 67 decitex . . .", , ,10, , , ,2,"14,184",-8,1,"4,580",Tons,"3,097","6,758",-29,0,610,Tons,"4,889",45
540730,"Woven fabrics of synthetic filament yarn, incl. monofilament of >= 67 decitex and with a cross . . .", , ,10, , , ,4,683,-26,1,38,Tons,"17,974",59,-43,0,69,Tons,"26,188",4
540741,"Woven fabrics of yarn containing >= 85% by weight of filaments of nylon or other polyamides, . . .", , ,10, , , ,3,"18,349",-7,4,954,Tons,"19,234",6,-54,0,130,Tons,"9,646",3
540742,"Woven fabrics of filament yarn containing >= 85% nylon or other polyamides by weight, incl. . . .", , ,10, , , ,3,"10,314",-6,1,358,Tons,"28,810",141,24,0,797,Tons,"10,427",1
540743,Woven fabrics of yarn containing >= 85% by weight of filaments of nylon or other polyamides . . ., , ,10, , , ,4,199,-39,0,10,Tons,"19,900",413,22,1,23,Tons,"8,826",
540744,Woven fabrics of yarn containing >= 85% by weight of filaments of nylon or other polyamides . . ., , , , , , ,,0, ,0, , , ,102,30,0,2, ,"17,000",-
540751,"Woven fabrics of yarn containing >= 85% by weight of textured polyester filaments, incl. monofilament . . .", , ,10, , , ,3,"31,932",-8,3,"6,139",Tons,"5,201",31,-26,0,"1,958",Tons,"7,253",13
540752,"Woven fabrics of yarn containing >= 85% by weight of textured polyester filaments, incl. monofilament . . .", , ,10, , , ,3,"110,064",2,2,"11,582",Tons,"9,503","2,776",1,0,0,Tons, ,"1,498"
540753,"Woven fabrics of yarn containing >= 85% by weight of textured polyester filaments, incl. monofilament . . .", , ,10, , , ,6,"44,764",-1,6,"4,083",Tons,"10,964",39,4,0,0,Tons, ,19
540754,"Woven fabrics of yarn containing >= 85% by weight of textured polyester filaments, incl. monofilament . . .", , ,10, , , ,3,"22,113",2,2,"2,230",Tons,"9,916",775,2,0,"23,872",Tons,"6,410",139
540761,"Woven fabrics of yarn containing >= 85% by weight of non-textured polyester filaments, incl. . . .", , ,10, , , ,7,"66,032",2,2,"6,057",Tons,"10,902","4,668",68,0,0,Tons, ,223
540769,Woven fabrics of yarn containing >= 85% by weight of mixtures of textured and non-textured . . ., , ,10, , , ,4,"8,652",-11,1,899,Tons,"9,624","1,269",-8,0,0,Tons, ,19
540771,"Woven fabrics of yarn containing >= 85% synthetic filament by weight, incl. monofilament of . . .", , ,10, , , ,1,"8,287",-5,3,889,No quantity,"9,322",26,-49,0,151,No quantity,"6,927",3
540772,"Woven fabrics of yarn containing >= 85% synthetic filament by weight, incl. monofilament of . . .", , ,10, , , ,1,"35,803",31,4,"2,856",Tons,"12,536",310,-5,0,0,Tons, ,5
540773,"Woven fabrics of yarn containing >= 85% synthetic filament by weight, incl. monofilament of . . .", , ,10, , , ,4,"7,174",-6,3,843,Tons,"8,510",41,-7,0,0,Tons, ,1
540774,"Woven fabrics of yarn containing >= 85% synthetic filament by weight, incl. monofilament of . . .", , ,10, , , ,1,"1,156",-11,1,0, , ,96,-2,0,0, , ,3
540781,"Woven fabrics of yarn containing predominantly, but < 85% synthetic filament by weight, incl. . . .", ,0,10, , , ,1,"5,929",7,4,885, ,"6,699", , , ,669, ,"15,543",1
540782,"Woven fabrics of yarn containing predominantly, but < 85% synthetic filament by weight, incl. . . .", , ,10, , , ,4,"5,490",-6,2,432,Tons,"12,708",6,-35,0,"2,008",Tons,"11,155",2
540783,"Woven fabrics of yarn containing predominantly, but < 85% synthetic filament by weight, incl. . . .", , ,10, , , ,1,"4,537",-27,4,319,Tons,"14,223",15,-31,0,68,Tons,"12,265",6
540784,"Woven fabrics of yarn containing predominantly, but < 85% synthetic filament by weight, incl. . . .", , ,10, , , ,1,226,-36,1,10, ,"22,600",219,52,0,97, ,"13,897",-
540791,"Woven fabrics of yarn containing predominantly, but < 85% synthetic filament by weight, incl. . . .", , ,10, , , ,8,"1,447",-19,1,253, ,"5,719",164,100,0,585, ,"14,438",1
540792,"Woven fabrics of yarn containing predominantly, but < 85% synthetic filament by weight, incl. . . .", , ,10, , , ,7,"11,126",9,2,909,Tons,"12,240",212,92,0,0,Tons, ,11
540793,"Woven fabrics of yarn containing predominantly, but < 85% synthetic filament by weight, incl. . . .", , ,10, , , ,8,"2,621",-16,1,201,Tons,"13,040",46,-6,0,0,Tons, ,1
540794,"Woven fabrics of yarn containing predominantly, but < 85% synthetic filament by weight, incl. . . .", , ,10, , , ,8,0, ,0, ,Tons, ,"1,326",60,1,185,Tons,"22,476",-
540810,"Woven fabrics of high-tenacity viscose yarn, incl. monofilament of >= 67 decitex and a maximum . . .", , ,10, , , ,5,19,-53,0,1, ,"19,000",9,-67,0,48, ,"26,854",-
540821,"Woven fabrics of yarn containing >= 85% artificial filament by weight, incl. monofilament of . . .", , , , , , ,,0, ,0, , , ,1,-16,0,137, ,"23,438",-
540822,"Woven fabrics of yarn containing >= 85% artificial filament by weight, incl. monofilament of . . .", , ,10, , , ,5,652,-49,0,28, ,"23,286","1,084",152,0,709, ,"16,315",6
540823,"Woven fabrics of yarn containing >= 85% artificial filament by weight, incl. monofilament of . . .", , ,10, , , ,6,130,-33,0,0, , ,6,21,0,7, ,"41,286",1
540824,"Woven fabrics of yarn containing >= 85% artificial filament by weight, incl. monofilament of . . .", , ,10, , , ,2,213,-47,0,5, ,"42,600",32,9,0,114, ,"19,553",
540832,"Woven fabrics of yarn containing predominantly, but < 85% artificial filament by weight, incl. . . .", , ,10, , , ,6,"1,899",-9,1,58, ,"32,741",20, ,0,196, ,"17,658",3
540833,"Woven fabrics of yarn containing predominantly, but < 85% artificial filament by weight, incl. . . .", , ,10, , , ,5,265,-29,0,10, ,"26,500",25,-41,0,11, ,"36,455",
540834,"Woven fabrics of yarn containing predominantly, but < 85% artificial filament by weight, incl. . . .", , ,10, , , ,4,159,-57,0,5, ,"31,800",1,-38,0,33, ,"31,879",
550130,"Filament tow as specified in Note 1 to chapter 55, acrylic or modacrylic", , ,5, , , ,1,130,-79,0,28, ,"4,643","2,376",32,0,"18,502", ,"2,491",1
550190,"Synthetic filament tow as specified in Note 1 to chapter 55 (excl. that of acrylic, modacrylic, . . .", , , , , , ,,0, ,0, , , ,1,-85,0,6, ,"10,833",
550210,"Artificial filament tow as specified in Note 1 to chapter 55, of acetate", , , , , , ,2,"9,007",-12,1,"2,148", ,"4,193",736,-11,0,"15,562", ,"4,128",
550290,"Artificial filament tow, as specified in Note 1 to chapter 55 (excl. of acetate)", , , , , , ,,0, ,0, , , ,163,-65,1,0, , ,
550311,"Staple fibres of aramids, not carded, combed or otherwise processed for spinning", , ,5, , , ,1,"2,242",-41,0,108, ,"20,759",2, ,0, , , ,
550319,"Staple fibres of nylon or other polyamides, not carded, combed or otherwise processed for spinning . . .", ,0,5, , , ,1,"5,174",-14,2,818,Tons,"6,325", , , ,4,Tons,"24,250",
550320,"Staple fibres of polyesters, not carded, combed or otherwise processed for spinning", , ,4, , , ,4,"129,481",-5,2,"76,031",Tons,"1,703","11,260",13,0,"16,948",Tons,"1,144",42
550330,"Acrylic or modacrylic staple fibres, not carded, combed or otherwise processed for spinning", , ,5, , , ,1,"1,769",-41,0,512,Tons,"3,455",47,38,0,"10,511",Tons,"2,501",2
550340,"Staple fibres of polypropylene, not carded, combed or otherwise processed for spinning", , ,3, , , ,2,"7,649",-10,1,"2,484", ,"3,079","2,102",-9,0,713, ,"2,351",13
550390,"Synthetic staple fibres, not carded, combed or otherwise processed for spinning (excl. those . . .", , ,3, , , ,2,"6,719",-18,1,"1,889", ,"3,557",1,-31,0,688, ,"3,844",
550410,"Staple fibres of viscose rayon, not carded, combed or otherwise processed for spinning", ,0,0, , , ,2,"9,748",9,0,"3,460", ,"2,817", , , ,"27,006", ,"1,901",1
550490,"Artificial staple fibres, not carded, combed or otherwise processed for spinning (excl. those . . .", , ,0, , , ,1,"1,105",-25,0,348, ,"3,175",3,60,0,"1,533", ,"1,842",
550510,"Waste of synthetic staple fibres, incl. noils, yarn waste and garnetted stock", , ,5, , , ,1,159,-56,0,109,Tons,"1,459",865,4,0,609,Tons,852,
550620,"Staple fibres of polyesters, carded, combed or otherwise processed for spinning", , ,5, , , ,1,98,-79,0,25, ,"3,920",15, ,0,32, ,"1,844",
550630,"Acrylic or modacrylic staple fibres, carded, combed or otherwise processed for spinning", , , , , , ,,0, ,0, , , ,8,-20,0,1, ,"2,000",
550690,"Synthetic staple fibres carded, combed or otherwise processed for spinning (excl. acrylic, . . .", , , , , , ,,0, ,0, , , ,3,128,0,41, ,"1,585",
550810,"Sewing thread of synthetic staple fibres, whether or not put up for retail sale", , ,10, , , ,1,"1,375",-60,0,100,Tons,"13,750",44,-20,0,"1,465",Tons,"4,894",-
550820,"Sewing thread of artificial staple fibres, whether or not put up for retail sale", , , , , , ,,0, ,0, , , ,5,-3,0,6, ,"9,500",
550912,"Multiple ""folded"" or cabled yarn containing >= 85% nylon or other polyamide staple fibres by . . .", ,0,10, , , ,1,73,-78,0,2,Tons,"36,500", , , ,0,Tons, ,
